MONTHS,地区,城市/乡村,是否上网捆绑,QQ接入号,用户群类型,话单张数,用户数,自然时长（分钟）,记费次数,市话费（元）
0801,奉节局,城市,未捆绑,966118,后付费包月小灵通  ,20,1,149,150,15.00
0801,奉节局,城市,未捆绑,966118,后付费非包月小灵通,23,3,83,101,10.10
0801,奉节局,乡村,未捆绑,118318,固定电话          ,8,2,6,16,1.60
0801,奉节局,乡村,未捆绑,118318,预付费非包月小灵通,16,8,68,84,8.23
0801,奉节局,乡村,未捆绑,96501,固定电话          ,8,2,10,16,1.60
0801,奉节局,乡村,未捆绑,966118,固定电话          ,1264,409,3523,4712,471.20
0801,奉节局,乡村,未捆绑,966118,预付费非包月小灵通,16,1,14,34,3.33
0801,巫山局,城市,未捆绑,118318,固定电话          ,3,2,12,11,1.10
0801,巫山局,城市,未捆绑,118318,后付费非包月小灵通,7,5,94,101,10.10
0801,巫山局,城市,未捆绑,96501,固定电话          ,13,5,11,22,1.60
0801,巫山局,城市,未捆绑,96501,后付费非包月小灵通,3,1,2,6,0.60
0801,巫山局,城市,未捆绑,966118,固定电话          ,65,51,48,144,14.10
0801,巫山局,城市,未捆绑,966118,后付费非包月小灵通,1,1,14,14,1.40
0801,巫山局,乡村,未捆绑,118318,固定电话          ,3,1,10,12,1.20
0801,巫山局,乡村,未捆绑,118318,预付费非包月小灵通,2,1,6,5,0.49
0801,巫山局,乡村,未捆绑,96501,固定电话          ,29,7,29,59,5.90
0801,巫山局,乡村,未捆绑,966118,固定电话          ,267,99,663,918,91.80
0801,城口局,城市,未捆绑,118318,固定电话          ,33,5,544,534,53.40
0801,城口局,城市,未捆绑,118318,预付费包月小灵通  ,5,1,31,29,0.00
0801,城口局,城市,未捆绑,96501,固定电话          ,12,4,13,24,2.40
0801,城口局,城市,未捆绑,966118,固定电话          ,26,14,110,133,13.30
0801,城口局,城市,未捆绑,966118,预付费包月小灵通  ,6,1,54,58,0.00
0801,城口局,乡村,未捆绑,118318,固定电话          ,8,2,64,63,6.30
0801,城口局,乡村,未捆绑,118318,预付费非包月小灵通,2,2,0,4,0.59
0801,城口局,乡村,未捆绑,96501,固定电话          ,6,1,7,12,1.20
0801,城口局,乡村,未捆绑,966118,固定电话          ,11,8,33,42,4.20
0801,丰都局,城市,未捆绑,118318,固定电话          ,20,6,140,144,14.40
0801,丰都局,城市,未捆绑,118318,后付费非包月小灵通,81,6,3218,3205,320.50
0801,丰都局,城市,未捆绑,118318,预付费非包月小灵通,2,2,7,6,0.59
0801,丰都局,城市,未捆绑,96501,固定电话          ,8,3,5,16,1.60
0801,丰都局,城市,未捆绑,96501,后付费非包月小灵通,3,1,6,9,0.90
0801,丰都局,城市,未捆绑,966118,固定电话          ,138,47,431,537,53.70
0801,丰都局,城市,未捆绑,966118,后付费非包月小灵通,13,3,107,106,10.60
0801,丰都局,城市,未捆绑,966118,预付费非包月小灵通,15,3,92,98,9.60
0801,丰都局,乡村,未捆绑,118318,固定电话          ,15,8,46,62,6.20
0801,丰都局,乡村,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.20
0801,丰都局,乡村,未捆绑,96501,固定电话          ,2,1,1,4,0.40
0801,丰都局,乡村,未捆绑,966118,固定电话          ,514,118,2574,2793,279.30
0801,丰都局,乡村,未捆绑,966118,卡式电话          ,5,2,39,38,3.61
0801,丰都局,乡村,未捆绑,966118,预付费包月小灵通  ,1,1,3,3,0.00
0801,丰都局,乡村,未捆绑,966118,预付费非包月小灵通,26,2,233,226,22.15
0801,南川局,城市,未捆绑,118318,固定电话          ,32,7,96,110,11.20
0801,南川局,城市,未捆绑,118318,后付费非包月小灵通,3,2,23,22,2.20
0801,南川局,城市,未捆绑,96501,固定电话          ,10,3,8,20,2.00
0801,南川局,城市,未捆绑,96501,后付费非包月小灵通,3,1,2,6,0.60
0801,南川局,城市,未捆绑,966118,固定电话          ,309,88,1405,1608,160.80
0801,南川局,城市,未捆绑,966118,后付费包月小灵通  ,2,1,3,4,0.40
0801,南川局,乡村,未捆绑,118318,固定电话          ,148,16,905,975,97.50
0801,南川局,乡村,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.29
0801,南川局,乡村,未捆绑,11896555,卡式电话          ,1,1,2,2,0.17
0801,南川局,乡村,未捆绑,96501,固定电话          ,15,4,16,30,3.00
0801,南川局,乡村,未捆绑,966118,固定电话          ,1223,272,5771,6397,639.70
0801,南川局,乡村,未捆绑,966118,卡式电话          ,1,1,1,2,0.17
0801,南川局,乡村,未捆绑,966118,预付费非包月小灵通,2,1,1,4,0.59
0801,酉阳局,城市,未捆绑,118318,固定电话          ,46,10,656,659,65.90
0801,酉阳局,城市,未捆绑,118318,后付费非包月小灵通,1,1,53,53,5.30
0801,酉阳局,城市,未捆绑,118318,预付费包月小灵通  ,4,2,32,31,0.00
0801,酉阳局,城市,未捆绑,96501,固定电话          ,6,2,4,12,1.20
0801,酉阳局,城市,未捆绑,966118,固定电话          ,214,65,1165,1318,131.70
0801,酉阳局,城市,未捆绑,966118,预付费包月小灵通  ,3,1,6,6,0.00
0801,酉阳局,城市,未捆绑,966118,预付费非包月小灵通,34,2,170,172,24.89
0801,酉阳局,乡村,未捆绑,118318,固定电话          ,16,2,76,77,7.70
0801,酉阳局,乡村,未捆绑,118318,预付费包月小灵通  ,5,2,18,20,0.00
0801,酉阳局,乡村,未捆绑,118318,预付费非包月小灵通,8,2,23,27,0.00
0801,酉阳局,乡村,未捆绑,96501,固定电话          ,38,9,42,77,7.70
0801,酉阳局,乡村,未捆绑,966118,固定电话          ,260,83,1863,2052,205.20
0801,酉阳局,乡村,未捆绑,966118,预付费包月小灵通  ,87,3,678,713,0.00
0801,酉阳局,乡村,未捆绑,966118,预付费非包月小灵通,28,2,165,174,0.20
0801,秀山局,城市,未捆绑,118318,固定电话          ,54,8,210,225,22.50
0801,秀山局,城市,未捆绑,118318,后付费包月小灵通  ,242,13,2132,2145,214.50
0801,秀山局,城市,未捆绑,118318,后付费非包月小灵通,19,6,76,94,7.80
0801,秀山局,城市,未捆绑,118318,预付费包月小灵通  ,1,1,0,2,0.00
0801,秀山局,城市,未捆绑,118318,预付费非包月小灵通,17,9,37,57,8.38
0801,秀山局,城市,未捆绑,96501,固定电话          ,12,4,12,24,2.40
0801,秀山局,城市,未捆绑,966118,固定电话          ,610,300,1755,2422,241.80
0801,秀山局,城市,未捆绑,966118,后付费包月小灵通  ,155,9,1613,1592,159.20
0801,秀山局,乡村,未捆绑,118318,固定电话          ,2,2,1,4,0.40
0801,秀山局,乡村,未捆绑,118318,后付费非包月小灵通,1,1,3,3,0.30
0801,秀山局,乡村,未捆绑,118318,预付费非包月小灵通,43,11,174,198,25.92
0801,秀山局,乡村,未捆绑,96501,固定电话          ,9,2,9,19,1.90
0801,秀山局,乡村,未捆绑,966118,固定电话          ,510,157,1693,2019,201.90
0801,秀山局,乡村,未捆绑,966118,预付费非包月小灵通,1,1,1,2,0.29
0801,彭水局,城市,未捆绑,118318,预付费非包月小灵通,10,2,22,28,2.94
0801,彭水局,城市,未捆绑,96501,固定电话          ,5,1,4,10,1.00
0801,彭水局,城市,未捆绑,966118,固定电话          ,62,28,299,361,15.40
0801,彭水局,城市,未捆绑,966118,后付费非包月小灵通,25,2,468,464,46.40
0801,彭水局,城市,未捆绑,966118,预付费非包月小灵通,1,1,0,2,0.20
0801,彭水局,乡村,未捆绑,118318,预付费包月小灵通  ,139,5,1660,1715,0.00
0801,彭水局,乡村,未捆绑,118318,预付费非包月小灵通,6,4,2,12,1.27
0801,彭水局,乡村,未捆绑,96501,固定电话          ,3,1,3,6,0.60
0801,彭水局,乡村,未捆绑,966118,固定电话          ,611,164,1860,2385,238.50
0801,彭水局,乡村,未捆绑,966118,预付费包月小灵通  ,132,14,1828,1808,0.00
0801,彭水局,乡村,未捆绑,966118,预付费非包月小灵通,2,2,0,4,0.20
0801,綦江局,城市,未捆绑,118318,固定电话          ,20,8,78,90,9.00
0801,綦江局,城市,未捆绑,118318,后付费包月小灵通  ,3,2,10,9,0.90
0801,綦江局,城市,未捆绑,118318,后付费非包月小灵通,9,6,11,20,2.00
0801,綦江局,城市,未捆绑,96501,固定电话          ,12,3,5,24,2.40
0801,綦江局,城市,未捆绑,96501,后付费非包月小灵通,3,1,1,6,0.60
0801,綦江局,城市,未捆绑,966118,固定电话          ,153,28,1224,1250,125.00
0801,綦江局,城市,未捆绑,966118,后付费包月小灵通  ,1,1,0,2,0.20
0801,綦江局,城市,未捆绑,966118,后付费非包月小灵通,39,6,229,231,23.10
0801,綦江局,乡村,未捆绑,118318,固定电话          ,15,6,31,39,3.90
0801,綦江局,乡村,未捆绑,118318,预付费包月小灵通  ,6,2,28,31,0.00
0801,綦江局,乡村,未捆绑,118318,预付费非包月小灵通,149,3,796,786,113.68
0801,綦江局,乡村,未捆绑,96501,固定电话          ,12,3,4,24,2.40
0801,綦江局,乡村,未捆绑,966118,固定电话          ,598,126,5043,5312,531.20
0801,綦江局,乡村,未捆绑,966118,预付费非包月小灵通,4,1,8,10,0.00
0801,万盛局,城市,未捆绑,118318,固定电话          ,2,2,2,4,0.40
0801,万盛局,城市,未捆绑,118318,后付费非包月小灵通,13,5,78,89,8.90
0801,万盛局,城市,未捆绑,96501,后付费非包月小灵通,4,1,1,8,0.80
0801,万盛局,城市,未捆绑,966118,固定电话          ,135,89,181,387,38.70
0801,万盛局,城市,未捆绑,966118,后付费非包月小灵通,38,9,291,293,29.30
0801,万盛局,乡村,未捆绑,118318,固定电话          ,24,10,112,123,12.30
0801,万盛局,乡村,未捆绑,118318,预付费非包月小灵通,54,5,222,259,3.92
0801,万盛局,乡村,未捆绑,96501,固定电话          ,3,1,1,6,0.60
0801,万盛局,乡村,未捆绑,966118,固定电话          ,205,66,1850,1972,197.40
0801,万盛局,乡村,未捆绑,966118,预付费包月小灵通  ,8,1,87,91,0.00
0801,万盛局,乡村,未捆绑,966118,预付费非包月小灵通,3,2,5,8,0.78
0801,铜梁局,城市,未捆绑,118318,固定电话          ,108,22,821,831,83.80
0801,铜梁局,城市,未捆绑,118318,后付费包月小灵通  ,39,4,210,230,2.60
0801,铜梁局,城市,未捆绑,118318,后付费非包月小灵通,2,2,3,4,0.40
0801,铜梁局,城市,未捆绑,118318,预付费非包月小灵通,6,1,16,25,2.45
0801,铜梁局,城市,未捆绑,96501,固定电话          ,30,7,14,60,6.00
0801,铜梁局,城市,未捆绑,96501,后付费非包月小灵通,1,1,0,2,0.20
0801,铜梁局,城市,未捆绑,966118,固定电话          ,329,63,2194,2264,228.60
0801,铜梁局,城市,未捆绑,966118,后付费包月小灵通  ,59,5,768,798,11.60
0801,铜梁局,城市,未捆绑,966118,后付费非包月小灵通,5,2,16,16,1.60
0801,铜梁局,乡村,未捆绑,118318,固定电话          ,15,6,27,40,4.00
0801,铜梁局,乡村,未捆绑,118318,预付费非包月小灵通,5,3,0,10,0.98
0801,铜梁局,乡村,未捆绑,96501,固定电话          ,27,7,12,54,5.40
0801,铜梁局,乡村,未捆绑,966118,固定电话          ,757,170,3806,4098,409.80
0801,铜梁局,乡村,未捆绑,966118,卡式电话          ,3,3,13,13,1.28
0801,铜梁局,乡村,未捆绑,966118,预付费非包月小灵通,29,3,128,130,12.74
0801,梁平局,城市,未捆绑,118318,固定电话          ,95,12,438,471,47.10
0801,梁平局,城市,未捆绑,118318,后付费非包月小灵通,25,6,227,231,23.10
0801,梁平局,城市,未捆绑,96501,固定电话          ,24,5,25,49,4.90
0801,梁平局,城市,未捆绑,96501,后付费非包月小灵通,3,1,1,6,0.60
0801,梁平局,城市,未捆绑,966118,固定电话          ,238,128,1023,1295,129.40
0801,梁平局,城市,未捆绑,966118,后付费包月小灵通  ,7,1,121,118,11.80
0801,梁平局,城市,未捆绑,966118,后付费非包月小灵通,25,7,103,113,11.30
0801,梁平局,乡村,未捆绑,118318,固定电话          ,30,8,90,101,10.10
0801,梁平局,乡村,未捆绑,118318,后付费非包月小灵通,3,1,8,7,0.70
0801,梁平局,乡村,未捆绑,96501,固定电话          ,14,3,12,28,2.80
0801,梁平局,乡村,未捆绑,966118,固定电话          ,1844,867,3212,5383,538.30
0801,梁平局,乡村,未捆绑,966118,卡式电话          ,5,2,23,21,2.15
0801,武隆局,城市,未捆绑,118318,固定电话          ,6,5,25,26,2.60
0801,武隆局,城市,未捆绑,118318,后付费非包月小灵通,1,1,1,2,0.20
0801,武隆局,城市,未捆绑,96501,固定电话          ,14,3,13,28,2.80
0801,武隆局,城市,未捆绑,966118,固定电话          ,46,25,78,125,12.50
0801,武隆局,城市,未捆绑,966118,预付费包月小灵通  ,6,1,32,34,0.00
0801,武隆局,乡村,未捆绑,118318,固定电话          ,15,3,25,38,3.80
0801,武隆局,乡村,未捆绑,118318,预付费包月小灵通  ,2,1,3,4,0.00
0801,武隆局,乡村,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.20
0801,武隆局,乡村,未捆绑,96501,固定电话          ,8,2,10,16,1.60
0801,武隆局,乡村,未捆绑,966118,固定电话          ,318,79,1368,1498,149.80
0801,武隆局,乡村,未捆绑,966118,预付费包月小灵通  ,13,3,70,70,0.00
0801,垫江局,城市,未捆绑,118318,固定电话          ,129,19,731,799,79.90
0801,垫江局,城市,未捆绑,118318,后付费包月小灵通  ,7,2,21,27,2.70
0801,垫江局,城市,未捆绑,118318,后付费非包月小灵通,47,5,234,227,22.70
0801,垫江局,城市,未捆绑,118318,预付费非包月小灵通,3,3,1,6,0.61
0801,垫江局,城市,未捆绑,11896555,卡式电话          ,10,10,14,21,1.79
0801,垫江局,城市,未捆绑,96501,固定电话          ,10,3,9,20,2.00
0801,垫江局,城市,未捆绑,96501,后付费非包月小灵通,4,1,5,8,0.80
0801,垫江局,城市,未捆绑,966118,固定电话          ,80,59,157,270,25.70
0801,垫江局,城市,未捆绑,966118,后付费包月小灵通  ,94,1,133,252,25.20
0801,垫江局,城市,未捆绑,966118,后付费非包月小灵通,1,1,3,3,0.48
0801,垫江局,城市,未捆绑,966118,卡式电话          ,2,1,7,6,0.69
0801,垫江局,乡村,未捆绑,118318,固定电话          ,46,18,133,157,15.70
0801,垫江局,乡村,未捆绑,118318,预付费包月小灵通  ,146,6,584,648,0.00
0801,垫江局,乡村,未捆绑,118318,预付费非包月小灵通,25,4,86,89,2.55
0801,垫江局,乡村,未捆绑,96501,固定电话          ,10,4,9,20,2.00
0801,垫江局,乡村,未捆绑,966118,固定电话          ,2060,559,7030,9075,907.50
0801,垫江局,乡村,未捆绑,966118,预付费包月小灵通  ,4,1,114,113,0.00
0801,垫江局,乡村,未捆绑,966118,预付费非包月小灵通,4,1,16,15,0.59
0801,黔江局,城市,未捆绑,118318,固定电话          ,28,6,121,125,12.50
0801,黔江局,城市,未捆绑,118318,后付费包月小灵通  ,4,1,10,14,1.40
0801,黔江局,城市,未捆绑,118318,后付费非包月小灵通,1,1,0,2,0.20
0801,黔江局,城市,未捆绑,118318,卡式电话          ,1,1,5,5,0.51
0801,黔江局,城市,未捆绑,118318,预付费非包月小灵通,3,2,1,6,0.29
0801,黔江局,城市,未捆绑,96501,固定电话          ,7,2,6,11,0.40
0801,黔江局,城市,未捆绑,966118,固定电话          ,303,182,846,1206,120.40
0801,黔江局,城市,未捆绑,966118,后付费非包月小灵通,25,2,224,223,22.30
0801,黔江局,城市,未捆绑,966118,预付费非包月小灵通,5,1,3,10,0.98
0801,黔江局,乡村,未捆绑,118318,固定电话          ,6,1,6,12,1.20
0801,黔江局,乡村,未捆绑,118318,预付费包月小灵通  ,18,1,118,117,0.00
0801,黔江局,乡村,未捆绑,118318,预付费非包月小灵通,8,6,17,25,2.25
0801,黔江局,乡村,未捆绑,96501,固定电话          ,5,1,5,10,1.00
0801,黔江局,乡村,未捆绑,966118,固定电话          ,216,75,611,740,74.00
0801,黔江局,乡村,未捆绑,966118,预付费包月小灵通  ,3,2,1,6,0.00
0801,黔江局,乡村,未捆绑,966118,预付费非包月小灵通,3,1,6,9,0.88
0801,南坪局,城市,未捆绑,118318,固定电话          ,591,116,5507,5601,556.00
0801,南坪局,城市,未捆绑,118318,后付费包月小灵通  ,718,48,4245,4596,459.60
0801,南坪局,城市,未捆绑,118318,后付费非包月小灵通,147,23,1238,1279,127.90
0801,南坪局,城市,未捆绑,118318,卡式电话          ,5,3,13,15,1.38
0801,南坪局,城市,未捆绑,118318,预付费包月小灵通  ,729,57,4209,4295,420.91
0801,南坪局,城市,未捆绑,118318,预付费非包月小灵通,297,104,1245,1416,158.12
0801,南坪局,城市,未捆绑,11896555,卡式电话          ,3,1,10,14,0.56
0801,南坪局,城市,未捆绑,96501,固定电话          ,95,22,104,194,19.40
0801,南坪局,城市,未捆绑,96501,后付费包月小灵通  ,9,2,12,19,1.90
0801,南坪局,城市,未捆绑,966118,固定电话          ,2617,1348,7061,10176,1017.80
0801,南坪局,城市,未捆绑,966118,后付费包月小灵通  ,767,38,3336,3792,379.20
0801,南坪局,城市,未捆绑,966118,后付费非包月小灵通,83,15,749,746,76.65
0801,南坪局,城市,未捆绑,966118,卡式电话          ,1,1,6,7,0.30
0801,南坪局,城市,未捆绑,966118,预付费包月小灵通  ,263,31,2660,2656,260.39
0801,南坪局,城市,未捆绑,966118,预付费非包月小灵通,190,51,1253,1295,145.87
0801,上清寺局,城市,未捆绑,118318,固定电话          ,911,79,4576,5167,516.70
0801,上清寺局,城市,未捆绑,118318,后付费包月小灵通  ,567,81,5695,5763,576.30
0801,上清寺局,城市,未捆绑,118318,后付费非包月小灵通,318,41,4076,4080,396.60
0801,上清寺局,城市,未捆绑,118318,卡式电话          ,7,5,8,19,0.88
0801,上清寺局,城市,未捆绑,118318,预付费包月小灵通  ,1898,79,4873,6705,657.09
0801,上清寺局,城市,未捆绑,118318,预付费非包月小灵通,225,70,968,1153,118.83
0801,上清寺局,城市,未捆绑,11896555,卡式电话          ,28,21,77,123,4.05
0801,上清寺局,城市,未捆绑,96501,固定电话          ,67,20,82,135,13.50
0801,上清寺局,城市,未捆绑,96501,后付费包月小灵通  ,18,5,16,36,3.60
0801,上清寺局,城市,未捆绑,96501,后付费非包月小灵通,9,3,8,18,1.80
0801,上清寺局,城市,未捆绑,96501,卡式电话          ,1,1,0,3,0.13
0801,上清寺局,城市,未捆绑,966118,固定电话          ,1012,542,3358,4493,449.70
0801,上清寺局,城市,未捆绑,966118,后付费包月小灵通  ,715,69,7815,7843,784.30
0801,上清寺局,城市,未捆绑,966118,后付费非包月小灵通,249,21,1461,1439,143.90
0801,上清寺局,城市,未捆绑,966118,卡式电话          ,18,11,31,59,2.17
0801,上清寺局,城市,未捆绑,966118,预付费包月小灵通  ,772,32,6108,6164,604.07
0801,上清寺局,城市,未捆绑,966118,预付费非包月小灵通,86,30,411,459,48.76
0801,观音桥局,城市,未捆绑,118318,固定电话          ,564,102,5149,5287,528.70
0801,观音桥局,城市,未捆绑,118318,后付费包月小灵通  ,523,80,3555,3680,368.00
0801,观音桥局,城市,未捆绑,118318,后付费非包月小灵通,204,41,1341,1408,140.80
0801,观音桥局,城市,未捆绑,118318,卡式电话          ,3,2,26,29,1.25
0801,观音桥局,城市,未捆绑,118318,预付费包月小灵通  ,630,71,5229,5348,524.10
0801,观音桥局,城市,未捆绑,118318,预付费非包月小灵通,235,84,1214,1323,140.58
0801,观音桥局,城市,未捆绑,96501,固定电话          ,144,26,130,289,28.90
0801,观音桥局,城市,未捆绑,96501,后付费包月小灵通  ,9,2,9,18,1.80
0801,观音桥局,城市,未捆绑,96501,后付费非包月小灵通,3,1,1,6,0.60
0801,观音桥局,城市,未捆绑,966118,固定电话          ,3533,2096,9002,13662,1366.70
0801,观音桥局,城市,未捆绑,966118,后付费包月小灵通  ,721,64,7316,7388,738.80
0801,观音桥局,城市,未捆绑,966118,后付费非包月小灵通,118,21,1006,1009,101.10
0801,观音桥局,城市,未捆绑,966118,卡式电话          ,15,7,161,169,7.27
0801,观音桥局,城市,未捆绑,966118,预付费包月小灵通  ,261,32,3579,3574,350.25
0801,观音桥局,城市,未捆绑,966118,预付费非包月小灵通,171,32,968,1026,102.07
0801,沙坪坝局,城市,未捆绑,118318,固定电话          ,588,118,9301,9478,947.40
0801,沙坪坝局,城市,未捆绑,118318,后付费包月小灵通  ,806,83,8267,8572,857.20
0801,沙坪坝局,城市,未捆绑,118318,后付费非包月小灵通,323,37,1891,2004,193.30
0801,沙坪坝局,城市,未捆绑,118318,卡式电话          ,6,1,21,30,1.04
0801,沙坪坝局,城市,未捆绑,118318,预付费包月小灵通  ,886,80,6522,6649,651.60
0801,沙坪坝局,城市,未捆绑,118318,预付费非包月小灵通,387,132,1808,2047,237.50
0801,沙坪坝局,城市,未捆绑,96501,固定电话          ,85,26,89,168,18.10
0801,沙坪坝局,城市,未捆绑,96501,后付费非包月小灵通,18,4,23,36,3.60
0801,沙坪坝局,城市,未捆绑,966118,固定电话          ,2940,1695,7476,11436,1145.80
0801,沙坪坝局,城市,未捆绑,966118,后付费包月小灵通  ,587,83,4893,4947,494.70
0801,沙坪坝局,城市,未捆绑,966118,后付费非包月小灵通,172,27,2834,2835,285.40
0801,沙坪坝局,城市,未捆绑,966118,卡式电话          ,7,2,32,31,3.08
0801,沙坪坝局,城市,未捆绑,966118,预付费包月小灵通  ,333,34,4810,4778,468.24
0801,沙坪坝局,城市,未捆绑,966118,预付费非包月小灵通,196,57,1185,1236,134.95
0801,杨家坪局,城市,未捆绑,118318,固定电话          ,898,103,6792,7181,726.60
0801,杨家坪局,城市,未捆绑,118318,后付费包月小灵通  ,747,96,4923,5172,521.05
0801,杨家坪局,城市,未捆绑,118318,后付费非包月小灵通,213,34,1157,1287,129.45
0801,杨家坪局,城市,未捆绑,118318,卡式电话          ,11,3,105,116,4.81
0801,杨家坪局,城市,未捆绑,118318,预付费包月小灵通  ,916,92,7089,7345,719.81
0801,杨家坪局,城市,未捆绑,118318,预付费非包月小灵通,446,111,1266,1550,160.03
0801,杨家坪局,城市,未捆绑,11896555,卡式电话          ,6,2,18,26,0.94
0801,杨家坪局,城市,未捆绑,96501,固定电话          ,93,25,94,188,18.80
0801,杨家坪局,城市,未捆绑,96501,后付费包月小灵通  ,12,3,12,24,2.40
0801,杨家坪局,城市,未捆绑,966118,固定电话          ,3529,1581,13537,17617,1866.10
0801,杨家坪局,城市,未捆绑,966118,后付费包月小灵通  ,641,68,5379,5534,553.85
0801,杨家坪局,城市,未捆绑,966118,后付费非包月小灵通,88,19,945,969,97.90
0801,杨家坪局,城市,未捆绑,966118,卡式电话          ,5,2,27,28,2.67
0801,杨家坪局,城市,未捆绑,966118,预付费包月小灵通  ,607,36,3853,3979,389.94
0801,杨家坪局,城市,未捆绑,966118,预付费非包月小灵通,117,46,732,784,83.25
0801,北部新区局,城市,未捆绑,118318,固定电话          ,125,31,715,746,74.60
0801,北部新区局,城市,未捆绑,118318,后付费包月小灵通  ,67,7,831,837,83.70
0801,北部新区局,城市,未捆绑,118318,后付费非包月小灵通,16,2,99,104,10.40
0801,北部新区局,城市,未捆绑,118318,卡式电话          ,3,1,15,15,1.54
0801,北部新区局,城市,未捆绑,118318,预付费包月小灵通  ,78,9,425,441,43.22
0801,北部新区局,城市,未捆绑,118318,预付费非包月小灵通,11,7,24,34,3.43
0801,北部新区局,城市,未捆绑,96501,固定电话          ,12,4,11,24,2.40
0801,北部新区局,城市,未捆绑,96501,后付费包月小灵通  ,3,1,2,6,0.60
0801,北部新区局,城市,未捆绑,96501,后付费非包月小灵通,3,1,3,6,0.60
0801,北部新区局,城市,未捆绑,966118,固定电话          ,1092,653,2064,3580,358.00
0801,北部新区局,城市,未捆绑,966118,后付费包月小灵通  ,3,2,22,21,2.10
0801,北部新区局,城市,未捆绑,966118,后付费非包月小灵通,15,4,204,200,20.00
0801,北部新区局,城市,未捆绑,966118,预付费包月小灵通  ,76,7,636,631,61.84
0801,北部新区局,城市,未捆绑,966118,预付费非包月小灵通,6,4,12,16,1.67
0801,北部新区局,乡村,未捆绑,966118,固定电话          ,5,4,0,10,1.00
0801,大客户事业部,城市,未捆绑,118318,固定电话          ,611,32,5529,5766,576.60
0801,大客户事业部,城市,未捆绑,118318,后付费包月小灵通  ,2,1,2,4,0.40
0801,大客户事业部,城市,未捆绑,118318,后付费非包月小灵通,56,4,1373,1386,138.60
0801,大客户事业部,城市,未捆绑,96501,固定电话          ,53,12,26,106,10.60
0801,大客户事业部,城市,未捆绑,966118,固定电话          ,877,188,3425,4071,407.10
0801,大客户事业部,城市,未捆绑,966118,后付费包月小灵通  ,7,2,50,48,4.80
0801,大客户事业部,城市,未捆绑,966118,后付费非包月小灵通,14,3,294,294,29.40
0801,未归类区县局,城市,未捆绑,118318,预付费非包月小灵通,136,13,353,477,2.85
0801,未归类区县局,城市,未捆绑,966118,卡式电话          ,8,1,162,170,7.17
0801,未归类区县局,城市,未捆绑,966118,预付费非包月小灵通,107,7,1341,1345,0.39
